Date,생산량,기온,풍속,습도,강수량,전기요금(계절),공장인원,인건비
2021-05-13 00:00:00,157,13.9,1.7,88,0.0,167.2,0.560714286,1.5
2021-05-13 01:00:00,370,14.0,0.8,87,0.0,167.2,0.941475827,1.5
2021-05-13 02:00:00,52,13.0,0.6,90,0.0,167.2,0.126213592,1.5
2021-05-13 03:00:00,366,12.8,1.5,90,0.0,167.2,0.915,1.5
2021-05-13 04:00:00,96,13.1,0.7,89,0.0,167.2,0.228571429,1.5
2021-05-13 05:00:00,68,13.7,1.3,82,0.0,167.2,0.19047619,1.5
2021-05-13 06:00:00,4,13.1,1.8,87,0.0,167.2,0.009950249,1.5
2021-05-13 07:00:00,2540,15.0,1.4,78,0.0,167.2,5.415778252,1.5
2021-05-13 08:00:00,705,17.3,1.1,69,0.0,167.2,1.069802731,1.5
2021-05-13 09:00:00,359,20.2,1.0,50,0.0,167.2,0.549770291,1.0
2021-05-13 10:00:00,1880,22.1,1.9,40,0.0,167.2,2.974683544,1.0
2021-05-13 11:00:00,470,22.8,1.8,51,0.0,167.2,0.715372907,1.0
2021-05-13 12:00:00,238,24.2,2.2,57,0.0,167.2,0.621409922,1.0
2021-05-13 13:00:00,1582,25.0,2.1,59,0.0,167.2,2.36119403,1.0
2021-05-13 14:00:00,1464,24.6,2.1,59,0.0,167.2,2.248847926,1.0
2021-05-13 15:00:00,980,23.2,3.1,58,0.0,167.2,1.768953069,1.0
2021-05-13 16:00:00,1633,21.8,2.6,57,0.0,167.2,2.730769231,1.0
2021-05-13 17:00:00,430,22.2,1.6,58,0.0,167.2,1.069651741,1.0
2021-05-13 18:00:00,1701,20.9,1.3,57,0.0,167.2,4.179361179,1.5
2021-05-13 19:00:00,2095,19.3,1.4,55,0.0,167.2,5.198511166,1.5
2021-05-13 20:00:00,126,17.7,0.4,63,0.0,167.2,0.237735849,1.5
2021-05-13 21:00:00,75,17.1,0.4,73,0.0,167.2,0.147637795,1.5
2021-05-13 22:00:00,48,16.7,1.1,81,0.0,167.2,0.105263158,1.5
2021-05-13 23:00:00,229,16.0,0.7,92,0.0,167.2,0.550480769,1.5
2021-05-14 00:00:00,14,15.1,0.2,96,0.0,167.2,0.052238806,1.5
2021-05-14 01:00:00,306,15.0,0.8,98,0.0,167.2,0.768844221,1.5
2021-05-14 02:00:00,95,14.4,0.0,98,0.0,167.2,0.221445221,1.5
2021-05-14 03:00:00,332,14.1,1.5,98,0.0,167.2,0.857881137,1.5
2021-05-14 04:00:00,0,14.1,1.3,98,0.0,167.2,0.0,1.5
2021-05-14 05:00:00,60,14.7,1.7,97,0.0,167.2,0.160857909,1.5
2021-05-14 06:00:00,553,14.7,0.7,96,0.0,167.2,1.379052369,1.5
2021-05-14 07:00:00,1743,17.1,0.5,87,0.0,167.2,3.780911063,1.5
2021-05-14 08:00:00,591,19.4,0.9,76,0.0,167.2,1.008532423,1.5
2021-05-14 09:00:00,672,21.5,1.3,64,0.0,167.2,1.204301075,1.0
2021-05-14 10:00:00,4183,23.0,2.0,64,0.0,167.2,7.338596491,1.0
2021-05-14 11:00:00,399,23.3,1.9,64,0.0,167.2,0.668341709,1.0
2021-05-14 12:00:00,230,24.4,2.4,63,0.0,167.2,0.630136986,1.0
2021-05-14 13:00:00,50,23.2,2.6,62,0.0,167.2,0.083194676,1.0
2021-05-14 14:00:00,957,23.4,2.3,60,0.0,167.2,1.676007005,1.0
2021-05-14 15:00:00,623,23.7,2.5,60,0.0,167.2,1.138939671,1.0
2021-05-14 16:00:00,3046,23.1,1.6,60,0.0,167.2,5.661710037,1.0
2021-05-14 17:00:00,437,22.0,1.9,62,0.0,167.2,1.002293578,1.0
2021-05-14 18:00:00,1523,21.3,1.2,67,0.0,167.2,2.603418803,1.5
2021-05-14 19:00:00,1514,20.3,0.9,71,0.0,167.2,2.928433269,1.5
2021-05-14 20:00:00,1,19.1,0.6,77,0.0,167.2,0.002358491,1.5
2021-05-14 21:00:00,45,18.4,1.0,80,0.0,167.2,0.102272727,1.5
2021-05-14 22:00:00,0,18.2,0.7,86,0.0,167.2,0.0,1.5
2021-05-14 23:00:00,0,17.6,0.8,85,0.0,167.2,0.0,1.5
2021-05-15 00:00:00,0,17.4,0.2,84,0.0,167.2,0.0,1.5
2021-05-15 01:00:00,47,17.5,0.7,84,0.0,167.2,0.122715405,1.5
2021-05-15 02:00:00,37,17.5,1.5,85,0.0,167.2,0.094871795,1.5
2021-05-15 03:00:00,0,17.1,0.8,87,0.0,167.2,0.0,1.5
2021-05-15 04:00:00,0,17.5,1.0,85,0.0,167.2,0.0,1.5
2021-05-15 05:00:00,0,17.9,0.1,84,0.0,167.2,0.0,1.5
2021-05-15 06:00:00,24,17.5,1.4,88,0.0,167.2,0.061381074,1.5
2021-05-15 07:00:00,634,17.7,0.0,91,0.1,167.2,2.297101449,1.5
2021-05-15 08:00:00,0,17.2,1.0,98,4.8,167.2,0.0,1.5
2021-05-15 09:00:00,0,17.8,0.3,98,8.2,167.2,0.0,1.0
2021-05-15 10:00:00,0,18.2,0.3,98,8.6,167.2,0.0,1.0
2021-05-15 11:00:00,0,18.5,0.0,98,10.2,167.2,0.0,1.0
2021-05-15 12:00:00,0,18.9,0.4,98,11.2,167.2,0.0,1.0
2021-05-15 13:00:00,0,19.3,0.4,98,14.8,167.2,0.0,1.0
2021-05-15 14:00:00,0,20.5,0.8,98,15.7,167.2,0.0,1.0
2021-05-15 15:00:00,0,20.1,0.4,98,15.7,167.2,0.0,1.0
2021-05-15 16:00:00,0,20.8,1.0,98,15.7,167.2,0.0,1.0
2021-05-15 17:00:00,0,21.1,0.7,98,15.7,167.2,0.0,1.0
2021-05-15 18:00:00,0,21.0,0.8,98,15.7,167.2,0.0,1.5
2021-05-15 19:00:00,0,19.9,0.6,98,15.7,167.2,0.0,1.5
2021-05-15 20:00:00,0,19.4,0.5,98,15.7,167.2,0.0,1.5
2021-05-15 21:00:00,0,19.3,1.2,98,15.7,167.2,0.0,1.5
2021-05-15 22:00:00,0,19.1,0.1,98,15.7,167.2,0.0,1.5
2021-05-15 23:00:00,0,19.3,0.8,98,15.7,167.2,0.0,1.5
2021-05-16 00:00:00,0,19.3,0.1,98,15.7,167.2,0.0,1.5
2021-05-16 01:00:00,0,19.5,0.7,98,0.0,167.2,0.0,1.5
2021-05-16 02:00:00,0,21.0,2.4,98,0.0,167.2,0.0,1.5
2021-05-16 03:00:00,0,20.9,0.9,98,3.5,167.2,0.0,1.5
2021-05-16 04:00:00,0,21.1,0.5,98,4.7,167.2,0.0,1.5
2021-05-16 05:00:00,0,21.3,1.4,98,5.5,167.2,0.0,1.5
2021-05-16 06:00:00,0,20.7,0.9,98,5.5,167.2,0.0,1.5
2021-05-16 07:00:00,0,20.5,1.0,98,5.5,167.2,0.0,1.5
2021-05-16 08:00:00,0,21.6,2.1,98,5.5,167.2,0.0,1.5
2021-05-16 09:00:00,0,21.9,1.1,98,5.5,167.2,0.0,1.0
2021-05-16 10:00:00,0,22.4,2.1,98,5.5,167.2,0.0,1.0
2021-05-16 11:00:00,0,23.3,3.5,92,5.5,167.2,0.0,1.0
2021-05-16 12:00:00,0,23.7,4.4,90,5.5,167.2,0.0,1.0
2021-05-16 13:00:00,0,22.4,2.3,98,11.5,167.2,0.0,1.0
2021-05-16 14:00:00,0,20.7,1.2,98,11.8,167.2,0.0,1.0
2021-05-16 15:00:00,0,21.9,1.2,98,12.3,167.2,0.0,1.0
2021-05-16 16:00:00,0,20.1,2.2,98,12.6,167.2,0.0,1.0
2021-05-16 17:00:00,0,18.7,1.5,98,15.4,167.2,0.0,1.0
2021-05-16 18:00:00,0,18.0,1.7,98,16.6,167.2,0.0,1.5
2021-05-16 19:00:00,0,16.7,1.6,98,17.2,167.2,0.0,1.5
2021-05-16 20:00:00,0,15.3,1.9,98,18.5,167.2,0.0,1.5
2021-05-16 21:00:00,0,14.4,1.4,98,21.4,167.2,0.0,1.5
2021-05-16 22:00:00,0,14.2,1.1,98,21.8,167.2,0.0,1.5
2021-05-16 23:00:00,0,14.1,1.1,98,22.1,167.2,0.0,1.5
2021-05-17 00:00:00,0,13.8,1.0,98,22.1,167.2,0.0,1.5
2021-05-17 01:00:00,0,13.4,1.4,98,0.0,167.2,0.0,1.5
2021-05-17 02:00:00,0,13.3,0.9,98,0.1,167.2,0.0,1.5
2021-05-17 03:00:00,0,13.5,1.4,98,0.2,167.2,0.0,1.5
2021-05-17 04:00:00,0,13.4,1.4,98,0.3,167.2,0.0,1.5
2021-05-17 05:00:00,0,13.6,0.3,98,0.5,167.2,0.0,1.5
2021-05-17 06:00:00,0,13.4,1.0,98,1.2,167.2,0.0,1.5
2021-05-17 07:00:00,24,13.7,0.8,98,1.3,167.2,0.12,1.5
2021-05-17 08:00:00,468,14.5,0.8,98,1.3,167.2,0.674351585,1.5
2021-05-17 09:00:00,1009,14.4,1.2,98,1.3,167.2,1.574102964,1.0
2021-05-17 10:00:00,293,14.9,1.3,98,1.3,167.2,0.447328244,1.0
2021-05-17 11:00:00,1178,15.6,0.6,97,1.3,167.2,1.74260355,1.0
2021-05-17 12:00:00,311,15.5,1.2,98,1.4,167.2,0.74939759,1.0
2021-05-17 13:00:00,1419,16.0,0.8,95,1.4,167.2,2.083700441,1.0
2021-05-17 14:00:00,540,15.9,1.3,93,1.4,167.2,0.829493088,1.0
2021-05-17 15:00:00,1302,15.8,1.6,90,1.4,167.2,2.076555024,1.0
2021-05-17 16:00:00,1739,14.9,1.4,97,1.7,167.2,2.704510109,1.0
2021-05-17 17:00:00,821,15.0,1.4,98,2.6,167.2,1.490018149,1.0
2021-05-17 18:00:00,1592,14.7,1.1,98,2.6,167.2,2.614121511,1.5
2021-05-17 19:00:00,2222,14.3,1.3,98,3.0,167.2,4.33984375,1.5
2021-05-17 20:00:00,300,14.3,0.7,98,3.0,167.2,0.779220779,1.5
2021-05-17 21:00:00,130,14.1,1.1,98,3.0,167.2,0.365168539,1.5
2021-05-17 22:00:00,20,14.0,0.9,98,3.2,167.2,0.054054054,1.5
2021-05-17 23:00:00,23,14.0,1.1,98,3.4,167.2,0.066473988,1.5
2021-05-18 00:00:00,47,14.0,0.5,98,3.5,167.2,0.18503937,1.5
2021-05-18 01:00:00,554,14.1,0.5,98,0.0,167.2,1.493261456,1.5
2021-05-18 02:00:00,62,14.2,0.7,98,0.0,167.2,0.165775401,1.5
2021-05-18 03:00:00,5,14.0,1.0,98,0.1,167.2,0.014245014,1.5
2021-05-18 04:00:00,480,14.0,1.5,98,0.7,167.2,1.420118343,1.5
2021-05-18 05:00:00,2,13.9,1.4,98,0.8,167.2,0.00621118,1.5
2021-05-18 06:00:00,314,14.1,0.7,98,0.8,167.2,0.826315789,1.5
2021-05-18 07:00:00,1715,14.5,0.7,98,0.8,167.2,3.744541485,1.5
2021-05-18 08:00:00,1000,15.0,0.7,98,0.8,167.2,1.474926254,1.5
2021-05-18 09:00:00,598,15.4,1.1,98,0.9,167.2,0.876832845,1.0
2021-05-18 10:00:00,1594,16.0,1.0,98,1.0,167.2,2.502354788,1.0
2021-05-18 11:00:00,759,16.8,1.1,98,1.2,167.2,1.136227545,1.0
2021-05-18 12:00:00,204,17.4,1.5,95,1.2,167.2,0.516455696,1.0
2021-05-18 13:00:00,996,17.4,2.5,94,1.2,167.2,1.410764873,1.0
2021-05-18 14:00:00,1514,17.6,1.5,92,1.2,167.2,2.269865067,1.0
2021-05-18 15:00:00,6557,17.5,0.6,91,1.2,167.2,10.10323575,1.0
2021-05-18 16:00:00,1196,17.4,1.2,98,1.3,167.2,1.947882736,1.0
2021-05-18 17:00:00,1414,18.3,1.7,90,1.3,167.2,3.002123142,1.0
2021-05-18 18:00:00,1570,17.7,1.7,91,1.3,167.2,2.697594502,1.5
2021-05-18 19:00:00,2648,17.2,1.3,94,1.3,167.2,4.597222222,1.5
2021-05-18 20:00:00,11,17.1,1.3,97,1.3,167.2,0.023913043,1.5
2021-05-18 21:00:00,140,16.3,0.6,98,1.3,167.2,0.311804009,1.5
2021-05-18 22:00:00,5,16.1,0.9,98,1.3,167.2,0.012531328,1.5
2021-05-18 23:00:00,26,15.6,0.7,98,1.3,167.2,0.069705094,1.5
2021-05-19 00:00:00,0,15.2,0.5,98,1.3,167.2,0.0,1.5
2021-05-19 01:00:00,955,15.1,1.5,98,0.0,167.2,2.697740113,1.5
2021-05-19 02:00:00,24,15.2,1.6,98,0.0,167.2,0.062176166,1.5
2021-05-19 03:00:00,200,15.1,1.9,98,0.0,167.2,0.523560209,1.5
2021-05-19 04:00:00,30,15.0,1.2,98,0.0,167.2,0.08,1.5
2021-05-19 05:00:00,150,15.5,1.0,98,0.0,167.2,0.476190476,1.5
2021-05-19 06:00:00,10,15.9,2.2,98,0.0,167.2,0.026455026,1.5
2021-05-19 07:00:00,780,17.5,1.8,95,0.0,167.2,3.644859813,1.5
2021-05-19 08:00:00,841,19.4,1.6,78,0.0,167.2,10.13253012,1.5
2021-05-19 09:00:00,0,20.5,3.0,68,0.0,167.2,0.0,1.0
2021-05-19 10:00:00,0,23.2,1.9,58,0.0,167.2,0.0,1.0
2021-05-19 11:00:00,0,24.1,1.9,48,0.0,167.2,0.0,1.0
2021-05-19 12:00:00,0,25.7,1.3,45,0.0,167.2,0.0,1.0
2021-05-19 13:00:00,0,24.9,1.7,54,0.0,167.2,0.0,1.0
2021-05-19 14:00:00,0,25.1,2.0,49,0.0,167.2,0.0,1.0
2021-05-19 15:00:00,0,25.3,1.7,47,0.0,167.2,0.0,1.0
2021-05-19 16:00:00,0,25.1,1.4,47,0.0,167.2,0.0,1.0
2021-05-19 17:00:00,0,24.2,1.0,49,0.0,167.2,0.0,1.0
2021-05-19 18:00:00,0,23.4,1.3,56,0.0,167.2,0.0,1.5
2021-05-19 19:00:00,0,21.5,1.5,55,0.0,167.2,0.0,1.5
2021-05-19 20:00:00,0,19.6,0.6,71,0.0,167.2,0.0,1.5
2021-05-19 21:00:00,0,18.8,1.0,74,0.0,167.2,0.0,1.5
2021-05-19 22:00:00,0,18.2,0.4,75,0.0,167.2,0.0,1.5
2021-05-19 23:00:00,0,17.8,0.3,77,0.0,167.2,0.0,1.5
2021-05-20 00:00:00,0,17.9,0.9,77,0.0,167.2,0.0,1.5
2021-05-20 01:00:00,0,17.5,0.7,86,0.0,167.2,0.0,1.5
2021-05-20 02:00:00,0,17.4,1.4,80,0.0,167.2,0.0,1.5
2021-05-20 03:00:00,0,16.7,0.4,80,0.0,167.2,0.0,1.5
2021-05-20 04:00:00,0,17.0,0.8,78,0.0,167.2,0.0,1.5
2021-05-20 05:00:00,0,16.5,1.2,90,0.0,167.2,0.0,1.5
2021-05-20 06:00:00,0,16.4,0.6,89,0.0,167.2,0.0,1.5
2021-05-20 07:00:00,0,17.6,0.4,88,0.0,167.2,0.0,1.5
2021-05-20 08:00:00,174,17.8,1.3,90,0.0,167.2,0.255882353,1.5
2021-05-20 09:00:00,1145,17.1,0.8,95,1.4,167.2,1.77244582,1.0
2021-05-20 10:00:00,631,17.2,1.9,98,2.8,167.2,1.00798722,1.0
2021-05-20 11:00:00,1881,16.9,2.0,98,5.3,167.2,2.737991266,1.0
2021-05-20 12:00:00,124,16.6,2.6,98,8.4,167.2,0.293838863,1.0
2021-05-20 13:00:00,1467,16.5,2.1,98,15.1,167.2,2.212669683,1.0
2021-05-20 14:00:00,1175,16.0,2.9,97,15.4,167.2,1.799387443,1.0
2021-05-20 15:00:00,809,15.6,3.2,97,15.6,167.2,1.352842809,1.0
2021-05-20 16:00:00,2581,15.5,2.7,98,15.9,167.2,4.238095238,1.0
2021-05-20 17:00:00,977,15.9,2.1,98,16.1,167.2,2.430348259,1.0
2021-05-20 18:00:00,2010,16.2,2.0,98,16.3,167.2,4.740566038,1.5
2021-05-20 19:00:00,2901,16.2,1.2,98,16.3,167.2,6.668965517,1.5
2021-05-20 20:00:00,3,15.8,1.7,98,16.3,167.2,0.006849315,1.5
2021-05-20 21:00:00,2,15.5,1.3,98,16.3,167.2,0.004854369,1.5
2021-05-20 22:00:00,10,15.0,0.9,98,16.3,167.2,0.024875622,1.5
2021-05-20 23:00:00,0,14.9,0.7,98,16.5,167.2,0.0,1.5
2021-05-21 00:00:00,820,14.7,0.6,98,16.7,167.2,3.388429752,1.5
2021-05-21 01:00:00,219,14.7,0.8,98,0.0,167.2,0.582446809,1.5
2021-05-21 02:00:00,498,14.7,0.7,98,0.0,167.2,1.169014085,1.5
2021-05-21 03:00:00,393,14.9,0.1,98,0.1,167.2,1.00511509,1.5
2021-05-21 04:00:00,31,14.6,0.8,98,0.1,167.2,0.081794195,1.5
2021-05-21 05:00:00,344,14.7,1.4,98,0.1,167.2,1.048780488,1.5
2021-05-21 06:00:00,40,14.8,1.1,98,0.1,167.2,0.098280098,1.5
2021-05-21 07:00:00,1028,16.2,0.6,98,0.1,167.2,2.123966942,1.5
2021-05-21 08:00:00,935,17.9,1.2,88,0.1,167.2,1.525285481,1.5
2021-05-21 09:00:00,1816,18.4,2.9,74,0.1,167.2,3.15826087,1.0
2021-05-21 10:00:00,1580,20.2,3.0,64,0.1,167.2,2.831541219,1.0
2021-05-21 11:00:00,1787,20.6,2.4,63,0.1,167.2,2.872990354,1.0
2021-05-21 12:00:00,4406,20.2,2.2,63,0.1,167.2,11.90810811,1.0
2021-05-21 13:00:00,1126,20.9,2.7,58,0.1,167.2,1.895622896,1.0
2021-05-21 14:00:00,1679,20.3,2.6,61,0.1,167.2,2.752459016,1.0
2021-05-21 15:00:00,1636,20.5,1.3,63,0.1,167.2,3.092627599,1.0
2021-05-21 16:00:00,2311,17.2,2.2,88,0.1,167.2,4.019130435,1.0
2021-05-21 17:00:00,205,17.7,0.6,88,0.1,167.2,0.425311203,1.0
2021-05-21 18:00:00,775,17.8,2.0,74,0.1,167.2,1.47338403,1.5
2021-05-21 19:00:00,2344,17.5,1.5,74,0.1,167.2,4.735353535,1.5
2021-05-21 20:00:00,0,16.3,1.6,86,0.1,167.2,0.0,1.5
2021-05-21 21:00:00,117,16.3,1.3,86,0.1,167.2,0.277909739,1.5
2021-05-21 22:00:00,0,15.4,0.4,95,0.2,167.2,0.0,1.5
2021-05-21 23:00:00,426,15.1,1.1,98,0.3,167.2,1.14516129,1.5
2021-05-22 00:00:00,0,15.5,1.3,98,0.0,167.2,0.0,1.5
2021-05-22 01:00:00,0,15.1,1.5,98,0.0,167.2,0.0,1.5
2021-05-22 02:00:00,9,15.0,1.1,98,0.0,167.2,0.023560209,1.5
2021-05-22 03:00:00,510,14.5,1.5,93,0.0,167.2,1.294416244,1.5
2021-05-22 04:00:00,38,13.3,0.2,96,0.0,167.2,0.09382716,1.5
2021-05-22 05:00:00,0,14.4,2.7,93,0.0,167.2,0.0,1.5
2021-05-22 06:00:00,530,15.8,2.3,83,0.0,167.2,1.299019608,1.5
2021-05-22 07:00:00,1456,17.5,2.3,74,0.0,167.2,6.471111111,1.5
2021-05-22 08:00:00,0,19.2,1.4,66,0.0,167.2,0.0,1.5
2021-05-22 09:00:00,0,20.3,3.5,59,0.0,167.2,0.0,1.0
2021-05-22 10:00:00,0,22.1,2.3,58,0.0,167.2,0.0,1.0
2021-05-22 11:00:00,0,23.2,1.7,50,0.0,167.2,0.0,1.0
2021-05-22 12:00:00,0,23.1,1.9,54,0.0,167.2,0.0,1.0
2021-05-22 13:00:00,0,22.9,2.3,54,0.0,167.2,0.0,1.0
2021-05-22 14:00:00,0,22.8,1.9,59,0.0,167.2,0.0,1.0
2021-05-22 15:00:00,0,21.8,2.5,63,0.0,167.2,0.0,1.0
2021-05-22 16:00:00,0,22.3,1.8,60,0.0,167.2,0.0,1.0
2021-05-22 17:00:00,0,21.9,1.1,65,0.0,167.2,0.0,1.0
2021-05-22 18:00:00,0,20.3,0.4,72,0.0,167.2,0.0,1.5
2021-05-22 19:00:00,0,19.3,0.1,81,0.0,167.2,0.0,1.5
2021-05-22 20:00:00,0,21.9,1.5,64,0.0,167.2,0.0,1.5
2021-05-22 21:00:00,0,20.5,1.5,73,0.0,167.2,0.0,1.5
2021-05-22 22:00:00,0,20.7,2.2,72,0.0,167.2,0.0,1.5
2021-05-22 23:00:00,0,19.6,2.4,76,0.0,167.2,0.0,1.5
2021-05-23 00:00:00,0,19.0,1.5,77,0.0,167.2,0.0,1.5
2021-05-23 01:00:00,0,18.4,2.3,79,0.0,167.2,0.0,1.5
2021-05-23 02:00:00,0,18.6,2.2,75,0.0,167.2,0.0,1.5
2021-05-23 03:00:00,0,18.1,1.6,74,0.0,167.2,0.0,1.5
2021-05-23 04:00:00,0,17.2,1.5,76,0.0,167.2,0.0,1.5
2021-05-23 05:00:00,0,17.9,2.0,75,0.0,167.2,0.0,1.5
2021-05-23 06:00:00,0,19.4,2.4,70,0.0,167.2,0.0,1.5
2021-05-23 07:00:00,0,21.0,1.9,63,0.0,167.2,0.0,1.5
2021-05-23 08:00:00,0,23.4,1.5,58,0.0,167.2,0.0,1.5
2021-05-23 09:00:00,0,25.0,1.4,54,0.0,167.2,0.0,1.0
2021-05-23 10:00:00,0,25.8,1.5,53,0.0,167.2,0.0,1.0
2021-05-23 11:00:00,0,27.6,1.6,45,0.0,167.2,0.0,1.0
2021-05-23 12:00:00,0,26.6,1.6,50,0.0,167.2,0.0,1.0
2021-05-23 13:00:00,0,27.3,1.4,51,0.0,167.2,0.0,1.0
2021-05-23 14:00:00,0,29.0,2.1,35,0.0,167.2,0.0,1.0
2021-05-23 15:00:00,0,29.0,3.2,29,0.0,167.2,0.0,1.0
2021-05-23 16:00:00,0,28.0,3.3,31,0.0,167.2,0.0,1.0
2021-05-23 17:00:00,0,27.0,3.1,37,0.0,167.2,0.0,1.0
2021-05-23 18:00:00,0,26.1,2.5,45,0.0,167.2,0.0,1.5
2021-05-23 19:00:00,0,24.7,1.1,54,0.0,167.2,0.0,1.5
2021-05-23 20:00:00,0,23.2,0.6,64,0.0,167.2,0.0,1.5
2021-05-23 21:00:00,0,23.0,1.2,62,0.0,167.2,0.0,1.5
2021-05-23 22:00:00,0,23.3,2.1,57,0.0,167.2,0.0,1.5
2021-05-23 23:00:00,0,22.5,2.1,57,0.0,167.2,0.0,1.5
2021-05-24 00:00:00,0,22.3,1.0,52,0.0,167.2,0.0,1.5
2021-05-24 01:00:00,0,21.6,1.2,55,0.0,167.2,0.0,1.5
2021-05-24 02:00:00,0,20.4,0.6,67,0.0,167.2,0.0,1.5
2021-05-24 03:00:00,0,19.6,0.4,79,0.0,167.2,0.0,1.5
2021-05-24 04:00:00,0,19.9,0.8,74,0.0,167.2,0.0,1.5
2021-05-24 05:00:00,0,20.7,1.3,62,0.0,167.2,0.0,1.5
2021-05-24 06:00:00,0,19.3,0.3,77,0.0,167.2,0.0,1.5
2021-05-24 07:00:00,0,18.3,1.2,86,0.3,167.2,0.0,1.5
2021-05-24 08:00:00,321,18.1,1.3,87,0.7,167.2,0.500780031,1.5
2021-05-24 09:00:00,751,18.0,1.1,91,0.9,167.2,1.153609831,1.0
2021-05-24 10:00:00,290,18.5,0.3,86,0.9,167.2,0.469255663,1.0
2021-05-24 11:00:00,2479,19.3,1.4,83,0.9,167.2,3.773211568,1.0
2021-05-24 12:00:00,98,21.1,1.1,67,0.9,167.2,0.236144578,1.0
2021-05-24 13:00:00,1982,23.4,1.7,60,0.9,167.2,3.207119741,1.0
2021-05-24 14:00:00,1083,22.4,2.8,59,0.9,167.2,1.702830189,1.0
2021-05-24 15:00:00,1428,21.6,2.7,65,0.9,167.2,2.318181818,1.0
2021-05-24 16:00:00,970,20.8,1.8,72,0.9,167.2,1.652470187,1.0
2021-05-24 17:00:00,1942,19.3,1.3,75,0.9,167.2,3.770873786,1.0
2021-05-24 18:00:00,1279,19.0,0.8,82,0.9,167.2,2.178875639,1.5
2021-05-24 19:00:00,3527,17.9,0.9,88,0.9,167.2,6.769673704,1.5
2021-05-24 20:00:00,1,18.1,1.5,85,0.9,167.2,0.002358491,1.5
2021-05-24 21:00:00,384,18.9,2.5,78,0.9,167.2,0.903529412,1.5
2021-05-24 22:00:00,50,18.9,2.6,62,0.9,167.2,0.119617225,1.5
2021-05-24 23:00:00,0,18.3,2.7,48,0.9,167.2,0.0,1.5
2021-05-25 00:00:00,636,18.7,2.3,39,0.0,167.2,2.729613734,1.5
2021-05-25 01:00:00,258,18.3,2.3,34,0.0,167.2,0.651515152,1.5
2021-05-25 02:00:00,206,18.0,2.0,36,0.0,167.2,0.50990099,1.5
2021-05-25 03:00:00,112,17.5,2.2,39,0.0,167.2,0.286445013,1.5
2021-05-25 04:00:00,133,13.9,0.3,58,0.0,167.2,0.320481928,1.5
2021-05-25 05:00:00,0,14.8,0.8,58,0.0,167.2,0.0,1.5
2021-05-25 06:00:00,281,15.0,0.9,64,0.0,167.2,0.661176471,1.5
2021-05-25 07:00:00,1788,16.1,1.2,66,0.0,167.2,3.656441718,1.5
2021-05-25 08:00:00,531,17.3,0.6,60,0.0,167.2,0.813169985,1.5
2021-05-25 09:00:00,696,19.7,1.3,55,0.0,167.2,1.140983607,1.0
2021-05-25 10:00:00,272,20.8,4.4,39,0.3,167.2,0.423676012,1.0
2021-05-25 11:00:00,1617,22.9,4.3,44,0.3,167.2,2.591346154,1.0
2021-05-25 12:00:00,34,23.4,4.3,39,0.0,167.2,0.092896175,1.0
2021-05-25 13:00:00,1870,23.9,3.9,33,0.0,167.2,3.101160862,1.0
2021-05-25 14:00:00,986,23.2,4.3,34,0.0,167.2,1.531055901,1.0
2021-05-25 15:00:00,1093,23.8,4.2,30,0.0,167.2,1.849407783,1.0
2021-05-25 16:00:00,3956,23.3,3.4,26,0.0,167.2,6.549668874,1.0
2021-05-25 17:00:00,608,22.7,3.1,25,0.0,167.2,1.3632287,1.0
2021-05-25 18:00:00,1607,20.6,1.4,29,0.0,167.2,2.859430605,1.5
2021-05-25 19:00:00,4666,19.1,2.2,30,0.0,167.2,8.955854127,1.5
2021-05-25 20:00:00,21,17.3,2.1,36,0.0,167.2,0.044025157,1.5
2021-05-25 21:00:00,227,16.0,1.3,38,0.0,167.2,0.476890756,1.5
2021-05-25 22:00:00,271,14.6,1.3,42,0.0,167.2,0.639150943,1.5
2021-05-25 23:00:00,152,15.4,2.4,41,0.0,167.2,0.379052369,1.5
2021-05-26 00:00:00,140,14.8,1.9,41,0.0,167.2,0.600858369,1.5
2021-05-26 01:00:00,159,13.1,1.2,51,0.0,167.2,0.405612245,1.5
2021-05-26 02:00:00,268,12.3,0.6,61,0.0,167.2,0.661728395,1.5
2021-05-26 03:00:00,228,13.2,0.9,50,0.0,167.2,0.556097561,1.5
2021-05-26 04:00:00,78,13.5,1.3,47,0.0,167.2,0.195979899,1.5
2021-05-26 05:00:00,123,13.2,0.2,53,0.0,167.2,0.328,1.5
2021-05-26 06:00:00,554,13.9,0.9,54,0.0,167.2,1.381546135,1.5
2021-05-26 07:00:00,1505,14.8,3.1,51,0.0,167.2,3.122406639,1.5
2021-05-26 08:00:00,1027,17.3,1.1,53,0.0,167.2,1.656451613,1.5
2021-05-26 09:00:00,824,19.2,1.6,37,0.0,167.2,1.342019544,1.0
2021-05-26 10:00:00,2179,21.2,1.3,34,0.0,167.2,3.718430034,1.0
2021-05-26 11:00:00,608,22.1,2.1,33,0.0,167.2,0.971246006,1.0
2021-05-26 12:00:00,12,22.6,2.2,39,0.0,167.2,0.033057851,1.0
2021-05-26 13:00:00,2094,23.2,1.8,43,0.0,167.2,3.345047923,1.0
2021-05-26 14:00:00,2331,23.1,2.6,39,0.0,167.2,3.711783439,1.0
2021-05-26 15:00:00,1622,22.4,3.5,30,0.0,167.2,2.806228374,1.0
2021-05-26 16:00:00,1630,22.0,3.3,27,0.0,167.2,2.979890311,1.0
